StockCode,Description,ABC_Class,XYZ_Class,ABC_XYZ,Daily_Demand,Avg_Price,Annual_Demand,EOQ,Safety_Stock,Reorder_Point,Max_Stock,Holding_Cost,Product_Lifespan_Days,DeadStock_Score,DeadStock_Risk,Days_Since_Last_Sale,Num_Transactions,Total_Revenue
84705B,FAIRY CAKES PHOTO FRAME,C,Y,CY,0.13741721854304637,1.25,50.15728476821192,142.0,108.0,109.0,251.0,0.25,15,81.3,Critical,716,2,103.75
10138,ASSORTED COLOUR JUMBO PEN,C,Z,CZ,0.40894039735099336,0.42,149.26324503311258,422.0,95.0,98.0,520.0,0.084,140,83.1,Critical,598,16,103.74
35607A,PINK FLUFFY CHRISTMAS DECORATION,C,Z,CZ,0.902317880794702,0.19,329.3460264900662,931.0,95.0,101.0,1032.0,0.038000000000000006,371,67.4,High,357,28,103.55
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",C,Y,CY,0.02152317880794702,7.95,7.855960264900662,22.0,10.0,10.0,32.0,1.59,289,60.0,High,261,4,103.35000000000001
84679,CLASSICAL ROSE TABLE LAMP,C,X,CX,0.023178807947019868,8.95,8.460264900662251,22.0,4.0,4.0,26.0,1.79,644,42.0,Medium,3,4,103.3
90129F,RED GLASS TASSLE BAG CHARM,C,Y,CY,0.057947019867549666,2.95,21.15066225165563,60.0,10.0,10.0,70.0,0.5900000000000001,722,45.8,Medium,1,14,103.25000000000001
84247H,PACK/12 DECOUPAGE CARD,C,Z,CZ,0.057947019867549666,2.95,21.15066225165563,60.0,14.0,14.0,74.0,0.5900000000000001,177,79.6,Critical,540,14,103.25000000000001
85185F,LION SOCK PUPPET,C,Y,CY,0.057947019867549666,2.95,21.15066225165563,60.0,7.0,7.0,67.0,0.5900000000000001,96,80.6,Critical,641,17,103.25000000000001
90129A,PINK GLASS TASSLE BAG CHARM ,C,Y,CY,0.057947019867549666,2.95,21.15066225165563,60.0,7.0,7.0,67.0,0.5900000000000001,559,54.0,Medium,165,15,103.25
72133,COLUMBIAN CANDLE RECTANGLE,C,Z,CZ,0.16390728476821192,1.2200000000000002,59.826158940397356,157.0,19.0,20.0,177.0,0.24400000000000005,720,48.0,Medium,6,27,102.87
35096B,RED VICTORIAN FABRIC HEART BOX,C,Z,CZ,0.4768211920529801,0.4138095238095238,174.03973509933775,459.0,130.0,133.0,592.0,0.08276190476190476,92,88.6,Critical,643,21,102.63
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,C,X,CX,0.03642384105960265,4.65,13.294701986754966,38.0,4.0,4.0,42.0,0.9300000000000002,345,60.8,High,309,10,102.3
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,C,Y,CY,0.019867549668874173,8.5,7.251655629139073,21.0,7.0,7.0,28.0,1.7000000000000002,251,73.9,High,477,7,102.0
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,C,Y,CY,0.12748344370860928,1.61875,46.53145695364239,120.0,31.0,32.0,152.0,0.32375,611,45.3,Medium,10,8,101.75
84873A,FUNKY FLOWER PICNIC BAG FOR 4,C,X,CX,0.009933774834437087,16.95,3.6258278145695364,10.0,2.0,2.0,12.0,3.39,454,53.7,Medium,190,5,101.69999999999999
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",C,Y,CY,0.39403973509933776,0.46099999999999997,143.8245033112583,395.0,29.0,32.0,427.0,0.0922,634,45.3,Medium,38,20,101.6
90040C,MURANO STYLE GLASS BRACELET GOLD,C,X,CX,0.048013245033112585,3.5,17.524834437086092,50.0,6.0,6.0,56.0,0.7000000000000001,730,43.2,Medium,5,10,101.5
22876,NUMBER TILE COTTAGE GARDEN 8,C,Y,CY,0.08609271523178808,1.95,31.423841059602648,90.0,15.0,16.0,106.0,0.39,263,50.6,Medium,109,11,101.39999999999999
35910A,MULTICOLOUR EASTER RABBIT ,C,X,CX,0.08609271523178808,1.95,31.423841059602648,90.0,9.0,10.0,100.0,0.39,471,58.1,High,255,12,101.39999999999999
22871,NUMBER TILE COTTAGE GARDEN 3 ,C,Y,CY,0.08609271523178808,1.95,31.423841059602648,90.0,14.0,15.0,105.0,0.39,316,46.1,Medium,43,10,101.39999999999999
16248B,BLUE HOLE PUNCH,C,Z,CZ,0.13410596026490065,1.25,48.948675496688736,140.0,58.0,59.0,199.0,0.25,406,54.9,Medium,39,12,101.25
84921,CREAM AND PINK FLOWERS PONY ,C,Y,CY,0.04470198675496689,3.75,16.316225165562912,47.0,6.0,6.0,53.0,0.75,675,47.6,Medium,50,14,101.25
90060F,FIRE POLISHED GLASS NECKL GREEN,C,Z,CZ,0.028145695364238412,5.95,10.273178807947021,29.0,11.0,11.0,40.0,1.1900000000000002,251,75.3,Critical,482,7,101.15
21089,SET/6 GREEN SPRING PAPER CUPS,C,Y,CY,0.5231788079470199,0.36888888888888893,190.96026490066225,509.0,25.0,29.0,538.0,0.07377777777777779,579,49.9,Medium,113,36,100.98
85050,FRENCH ENAMEL SOAP DISH WITH LID,C,X,CX,0.07947019867549669,2.1,29.00662251655629,83.0,0.0,1.0,84.0,0.42000000000000004,1,54.6,Medium,577,1,100.8
84549,CROCHET WHITE RABBIT KEYRING ,C,Z,CZ,0.10596026490066225,1.6277777777777775,38.675496688741724,109.0,31.0,32.0,141.0,0.32555555555555554,597,54.4,Medium,133,9,100.8
72821,CUPID SCENTED CANDLE IN GLASS,C,Z,CZ,0.10099337748344371,1.65,36.86258278145696,106.0,18.0,19.0,125.0,0.33,376,64.2,High,301,14,100.65
22884,NUMBER TILE VINTAGE FONT 5,C,Z,CZ,0.1291390728476821,1.7922222222222222,47.13576158940397,115.0,28.0,29.0,144.0,0.35844444444444445,405,49.5,Medium,9,18,100.53999999999999
22883,NUMBER TILE VINTAGE FONT 4,C,Z,CZ,0.1291390728476821,1.6918181818181817,47.13576158940397,118.0,33.0,34.0,152.0,0.33836363636363637,300,50.0,Medium,60,11,100.53999999999999
75172,PAINTED SEA SHELL METAL WINDCHIME,C,Z,CZ,0.1605960264900662,2.1354545454545457,58.61754966887417,117.0,45.0,46.0,163.0,0.4270909090909092,377,56.6,High,157,11,100.31
90190B,GOLD/AMBER DROP EARRINGS W LEAF,C,Y,CY,0.056291390728476824,2.9500000000000006,20.546357615894042,59.0,18.0,18.0,77.0,0.5900000000000002,558,55.5,High,178,6,100.30000000000001
72753C,S/3 FLWR FAIRY ROSE CANDLES,C,Y,CY,0.0695364238410596,3.2700000000000005,25.38079470198675,62.0,22.0,22.0,84.0,0.6540000000000001,45,81.7,Critical,688,5,99.9
23466,TUSCAN VILLA DOVECOTE,C,X,CX,0.019867549668874173,8.25,7.251655629139073,21.0,5.0,5.0,26.0,1.6500000000000001,21,41.7,Medium,49,4,99.0
23465,TUSCAN VILLA FEEDING STATION,C,X,CX,0.019867549668874173,8.25,7.251655629139073,21.0,2.0,2.0,23.0,1.6500000000000001,22,38.1,Medium,43,7,99.0
22736,"RIBBON REEL, MAKING SNOWMEN ",C,X,CX,0.09933774834437085,1.65,36.258278145695364,105.0,20.0,21.0,126.0,0.33,22,63.6,High,427,5,99.0
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,C,X,CX,0.09933774834437085,1.65,36.258278145695364,105.0,0.0,1.0,106.0,0.33,13,44.4,Medium,201,5,99.0
84575A,PINK DOG CANNISTER,C,Z,CZ,0.039735099337748346,5.334615384615385,14.503311258278146,37.0,11.0,11.0,48.0,1.066923076923077,422,62.3,High,233,13,98.8
16161G,WRAP BAD HAIR DAY,C,X,CX,1.6142384105960266,0.1,589.1970198675497,1716.0,64.0,75.0,1791.0,0.020000000000000004,674,43.2,Medium,15,33,97.5
22873,NUMBER TILE COTTAGE GARDEN 5,C,Y,CY,0.08278145695364239,1.95,30.21523178807947,88.0,14.0,15.0,103.0,0.39,356,48.1,Medium,43,15,97.5
20957,PORCELAIN HANGING BELL SMALL,C,Y,CY,0.11092715231788079,1.45,40.48841059602649,118.0,20.0,21.0,139.0,0.29,211,68.0,High,395,12,97.15
22812,PACK 3 BOXES CHRISTMAS PANETTONE,C,Y,CY,0.06456953642384106,2.495,23.567880794701985,69.0,9.0,9.0,78.0,0.49900000000000005,22,33.6,Medium,3,12,95.67
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,C,Z,CZ,0.11258278145695365,2.29,41.092715231788084,95.0,113.0,114.0,209.0,0.458,43,90.4,Critical,695,5,95.39999999999999
17084J,LOVE POTION MASALA INCENSE,C,X,CX,0.7516556291390728,0.21,274.3543046357616,808.0,42.0,47.0,855.0,0.042,652,47.3,Medium,86,19,95.34
90199A,5 STRAND GLASS NECKLACE BLACK,C,Y,CY,0.024834437086092714,6.35,9.064569536423841,27.0,4.0,4.0,31.0,1.27,623,45.9,Medium,36,9,95.25
90199D,5 STRAND GLASS NECKLACE AMBER,C,Y,CY,0.024834437086092714,6.35,9.064569536423841,27.0,7.0,7.0,34.0,1.27,661,50.0,Medium,60,9,95.25
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,C,X,CX,0.026490066225165563,5.95,9.668874172185431,29.0,2.0,2.0,31.0,1.1900000000000002,691,43.7,Medium,36,8,95.2
48103,DOOR MAT KISS MY.......,C,X,CX,0.02152317880794702,7.305,7.855960264900662,23.0,2.0,2.0,25.0,1.461,178,73.9,High,543,8,95.15
84967A,PINK KASHMIRI OCCASIONAL TABLE,C,X,CX,0.0033112582781456954,47.475,1.2086092715231789,4.0,0.0,0.0,4.0,9.495000000000001,109,64.4,High,411,2,94.95
72606A,BROWN ANTIQUE CUBE CANDLE,C,Z,CZ,0.3741721854304636,0.42,136.5728476821192,403.0,96.0,99.0,502.0,0.084,267,76.1,Critical,429,18,94.92
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,C,Z,CZ,0.1456953642384106,1.6833333333333336,53.17880794701986,126.0,81.0,82.0,208.0,0.3366666666666667,542,60.0,High,196,6,94.8
90214E,"LETTER ""E"" BLING KEY RING",C,Z,CZ,0.15728476821192053,1.1627272727272726,57.408940397350996,157.0,15.0,16.0,173.0,0.23254545454545453,728,47.1,Medium,0,33,94.75
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,C,Y,CY,0.09271523178807947,2.03,33.841059602649004,91.0,38.0,39.0,130.0,0.40599999999999997,30,81.8,Critical,703,5,94.7
20861,GOLD COSMETIC BAG PINK STAR,C,Y,CY,0.07450331125827815,2.1,27.193708609271525,80.0,12.0,13.0,93.0,0.42000000000000004,372,67.3,High,364,15,94.5
21241,GREEN POLKADOT CUP,C,Y,CY,0.1837748344370861,0.85,67.07781456953643,199.0,46.0,47.0,246.0,0.17,13,56.3,High,422,10,94.35
90137,PINK COMBO MINI CRYSTALS NECKLACE,C,Y,CY,0.03145695364238411,4.95,11.4817880794702,34.0,7.0,7.0,41.0,0.9900000000000001,332,68.1,High,396,8,94.05000000000001
90002C,FLOWER BURST SILVER RING MIDN'T BLU,C,X,CX,0.041390728476821195,3.75,15.107615894039736,45.0,5.0,5.0,50.0,0.75,260,71.1,High,477,11,93.75
47593A,CAROUSEL DESIGN BABY BIB,C,Z,CZ,0.12417218543046357,1.25,45.3228476821192,135.0,30.0,31.0,166.0,0.25,224,77.9,Critical,507,14,93.75
23402,HOME SWEEET HOME 3 PEG HANGER ,C,Y,CY,0.041390728476821195,3.75,15.107615894039736,45.0,15.0,15.0,60.0,0.75,16,43.5,Medium,79,4,93.75
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,C,Y,CY,0.041390728476821195,3.75,15.107615894039736,45.0,7.0,7.0,52.0,0.75,662,48.8,Medium,76,10,93.75
22432,WATERING CAN GREEN DINOSAUR,C,X,CX,0.07947019867549669,1.95,29.00662251655629,86.0,14.0,15.0,101.0,0.39,54,76.3,Critical,598,6,93.6
17084A,TRANQUILITY MASALA INCENSE,C,X,CX,0.7317880794701986,0.21,267.1026490066225,797.0,37.0,42.0,839.0,0.042,587,46.8,Medium,86,18,92.82
35610A,PINK CHRISTMAS FLOCK DROPLET ,C,Z,CZ,0.22847682119205298,1.0425,83.39403973509934,200.0,83.0,85.0,285.0,0.20850000000000002,125,67.7,High,359,8,92.82
22886,NUMBER TILE VINTAGE FONT 7,C,Z,CZ,0.12251655629139073,1.7315384615384615,44.71854304635762,114.0,32.0,33.0,147.0,0.3463076923076923,353,48.3,Medium,7,13,92.74
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,C,Y,CY,0.40397350993377484,0.38,147.45033112582783,440.0,43.0,46.0,486.0,0.07600000000000001,617,51.1,Medium,107,20,92.72
47592B,SCOTTIES DESIGN CHILD'S OVERALL,C,Y,CY,0.0728476821192053,2.1,26.58940397350993,80.0,8.0,9.0,89.0,0.42000000000000004,207,74.7,High,529,17,92.4
84867A,PINK BABY GIRLS PHOTO ALBUM,C,Z,CZ,0.024834437086092714,6.616666666666667,9.064569536423841,26.0,27.0,27.0,53.0,1.3233333333333335,61,85.6,Critical,640,3,92.25
21343,GOLD JEWELERY BOX,C,Y,CY,0.033112582781456956,8.283333333333333,12.08609271523179,27.0,24.0,24.0,51.0,1.6566666666666667,65,84.6,Critical,665,3,92.0
20697,LITTLE GREEN MONSTER SOFT TOY,C,Y,CY,0.06291390728476821,2.5026315789473683,22.9635761589404,68.0,7.0,7.0,75.0,0.5005263157894737,711,45.6,Medium,16,19,91.49999999999999
20664,TROPICAL HOLIDAY PURSE ,C,Y,CY,0.05132450331125828,2.95,18.733443708609272,56.0,5.0,5.0,61.0,0.5900000000000001,372,64.0,High,352,16,91.45000000000002
90177D,DROP DIAMANTE EARRINGS PURPLE,C,Y,CY,0.05132450331125828,2.95,18.733443708609272,56.0,11.0,11.0,67.0,0.5900000000000001,668,48.7,Medium,60,10,91.45000000000002
23075,DOUBLE CERAMIC PARLOUR HOOK,C,X,CX,0.03642384105960265,4.15,13.294701986754966,40.0,4.0,4.0,44.0,0.8300000000000001,141,46.3,Medium,94,5,91.30000000000001
90040D,MURANO STYLE GLASS BRACELET PINK,C,X,CX,0.04304635761589404,3.5,15.711920529801324,47.0,4.0,4.0,51.0,0.7000000000000001,285,68.6,High,451,10,91.0
22880,NUMBER TILE VINTAGE FONT 1,C,Z,CZ,0.12086092715231789,1.7315384615384615,44.11423841059603,113.0,31.0,32.0,145.0,0.3463076923076923,364,49.3,Medium,24,13,90.78999999999999
22878,"NUMBER TILE COTTAGE GARDEN, No",C,Z,CZ,0.07119205298013245,2.1,25.985099337748345,79.0,83.0,83.0,162.0,0.42000000000000004,18,69.5,High,399,3,90.3
90163A,PINK ROSEBUD & PEARL NECKLACE,C,X,CX,0.019867549668874173,7.5,7.251655629139073,22.0,4.0,4.0,26.0,1.5,619,44.1,Medium,30,5,90.0
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,C,Y,CY,0.039735099337748346,3.75,14.503311258278146,44.0,9.0,9.0,53.0,0.75,662,49.7,Medium,76,9,90.0
90150,BLUE SHELL+SILVER NECKLACE,C,X,CX,0.019867549668874173,7.5,7.251655629139073,22.0,3.0,3.0,25.0,1.5,292,69.0,High,441,7,90.0
90214J,"LETTER ""J"" BLING KEY RING",C,Z,CZ,0.13410596026490065,1.218,48.948675496688736,142.0,14.0,15.0,157.0,0.2436,734,47.5,Medium,3,30,89.73
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,C,X,CX,0.3526490066225166,0.42,128.71688741721854,391.0,65.0,67.0,458.0,0.084,77,79.3,Critical,646,2,89.46000000000001
84437A,S/6 PINK EASTER DECS IN BOX,C,Y,CY,0.173841059602649,0.85,63.45198675496689,193.0,18.0,19.0,212.0,0.17,87,77.6,Critical,608,17,89.25
90042C,FRESHWATER PEARL BRACELET IVORY,C,Y,CY,0.057947019867549666,2.55,21.15066225165563,64.0,11.0,11.0,75.0,0.51,169,65.3,High,375,8,89.25
84765,SILVER ROCOCO CANDELABRA,C,Y,CY,0.011589403973509934,12.75,4.2301324503311255,13.0,4.0,4.0,17.0,2.5500000000000003,103,80.9,Critical,633,4,89.25
90023,FILIGREE DIAMANTE EARRINGS,C,X,CX,0.0347682119205298,4.25,12.690397350993376,39.0,3.0,3.0,42.0,0.8500000000000001,727,42.8,Medium,11,11,89.25
79191D,RETRO PLASTIC DAISY TRAY,C,Z,CZ,0.173841059602649,0.85,63.45198675496689,193.0,16.0,17.0,210.0,0.17,732,46.3,Medium,0,31,89.25
90156,RESIN BRACELET W PASTEL BEADS,C,Y,CY,0.029801324503311258,4.95,10.87748344370861,33.0,8.0,8.0,41.0,0.9900000000000001,388,50.0,Medium,95,7,89.10000000000001
90133,TEAL/FUSCHIA COL BEAD NECKLACE,C,Y,CY,0.029801324503311258,4.95,10.87748344370861,33.0,7.0,7.0,40.0,0.9900000000000001,578,45.2,Medium,21,7,89.1
84388,WISE MAN STAR SHAPE EGG PAN,C,Y,CY,0.11589403973509933,1.4856521739130435,42.30132450331126,119.0,13.0,14.0,133.0,0.2971304347826087,505,59.7,High,233,22,89.03999999999999
20660,VIP LUGGAGE TAG ,C,Z,CZ,0.11754966887417219,1.25,42.90562913907285,131.0,13.0,14.0,145.0,0.25,244,75.2,Critical,495,26,88.75
21337,SILVER WASHBAG,C,Z,CZ,0.04966887417218543,2.95,18.129139072847682,55.0,16.0,16.0,71.0,0.5900000000000001,363,69.3,High,374,9,88.50000000000001
84984D,ORIENTAL RED C/COVER ,C,Z,CZ,0.033112582781456956,4.57,12.08609271523179,36.0,20.0,20.0,56.0,0.9140000000000001,89,85.4,Critical,649,5,88.2
35638A,PINK AND BLACK STRING CURTAIN,C,Z,CZ,0.06456953642384106,3.9499999999999997,23.567880794701985,55.0,57.0,57.0,112.0,0.79,665,54.2,Medium,18,6,88.04999999999998
84721,MANHATTAN CANVAS ART PICTURE,C,Z,CZ,0.033112582781456956,8.35,12.08609271523179,27.0,56.0,56.0,83.0,1.67,1,58.5,High,734,2,87.8
90214M,"LETTER ""M"" BLING KEY RING",C,Z,CZ,0.13079470198675497,1.216896551724138,47.74006622516556,140.0,14.0,15.0,155.0,0.2433793103448276,730,47.2,Medium,3,29,87.23
35822B,"ACRYLIC BEAD CHAIN, BLUE",C,X,CX,0.3791390728476821,0.38,138.38576158940398,427.0,0.0,3.0,430.0,0.07600000000000001,1,59.9,High,681,1,87.02
90094,NECKLACE+BRACELET SET FRUIT SALAD ,C,Y,CY,0.056291390728476824,2.55,20.546357615894042,63.0,6.0,6.0,69.0,0.51,527,45.0,Medium,3,21,86.69999999999999
71406C,BLACK ORANGE SQUEEZER,C,Y,CY,0.34105960264900664,0.42,124.48675496688743,385.0,23.0,25.0,410.0,0.084,724,44.9,Medium,9,31,86.52
84424A,FOUR PICTURE WHITE GLASS FRAME,C,Y,CY,0.0380794701986755,3.75,13.899006622516556,43.0,9.0,9.0,52.0,0.75,138,69.2,High,410,10,86.25
84465,15 PINK FLUFFY CHICKS IN BOX,C,Y,CY,0.048013245033112585,2.95,17.524834437086092,55.0,4.0,4.0,59.0,0.5900000000000001,638,45.8,Medium,35,20,85.55000000000001
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,C,Y,CY,0.048013245033112585,2.95,17.524834437086092,55.0,12.0,12.0,67.0,0.5900000000000001,714,46.6,Medium,10,10,85.55000000000001
90162A,ANT SILVER TURQUOISE BOUDICCA RING,C,Y,CY,0.048013245033112585,2.95,17.524834437086092,55.0,10.0,10.0,65.0,0.5900000000000001,652,47.0,Medium,32,10,85.55000000000001
90164A,PINK ROSEBUD PEARL BRACELET,C,Y,CY,0.0347682119205298,5.121428571428572,12.690397350993376,35.0,9.0,9.0,44.0,1.0242857142857145,540,44.7,Medium,6,7,85.35
22844,"DOG FOOD CONTAINER , VINTAGE",C,Y,CY,0.016556291390728478,8.5,6.043046357615895,19.0,10.0,10.0,29.0,1.7000000000000002,23,65.7,High,394,3,85.0
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,C,X,CX,0.016556291390728478,8.5,6.043046357615895,19.0,2.0,2.0,21.0,1.7000000000000002,530,43.4,Medium,20,8,85.0
22887,NUMBER TILE VINTAGE FONT 8,C,Z,CZ,0.11589403973509933,1.7315384615384615,42.30132450331126,111.0,32.0,33.0,144.0,0.3463076923076923,389,48.5,Medium,3,13,84.94
17027A,INCENSE BAZAAR CANNABIS,C,X,CX,0.37748344370860926,0.355,137.7814569536424,441.0,185.0,188.0,629.0,0.071,34,79.7,Critical,639,2,84.84
46775B,BERRIES CHUNKY KNITTED THROW ,C,X,CX,0.008278145695364239,16.95,3.0215231788079473,9.0,2.0,2.0,11.0,3.39,8,72.6,High,729,4,84.75
46775A,BUBBLE GUM CHUNKY KNITTED THROW ,C,X,CX,0.008278145695364239,16.95,3.0215231788079473,9.0,2.0,2.0,11.0,3.39,75,80.8,Critical,652,4,84.75
35271S,GOLD PRINT PAPER BAG,C,Z,CZ,0.6854304635761589,0.20277777777777778,250.182119205298,785.0,145.0,150.0,935.0,0.04055555555555556,363,70.9,High,371,18,84.17999999999999
90088,CRYSTAL KEY+LOCK PHONE CHARM,C,Z,CZ,0.16390728476821192,0.85,59.826158940397356,188.0,38.0,39.0,227.0,0.17,360,69.0,High,378,12,84.14999999999999
23456,MEDIUM PARLOUR FRAME ,C,Y,CY,0.03642384105960265,3.95,13.294701986754966,41.0,43.0,43.0,84.0,0.79,5,39.4,Medium,23,2,84.1
72783,BLACK SIL'T SQU CANDLE PLATE ,C,Y,CY,0.06622516556291391,2.1,24.17218543046358,76.0,20.0,20.0,96.0,0.42000000000000004,738,45.1,Medium,0,7,84.0
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,C,X,CX,0.023178807947019868,5.95,8.460264900662251,27.0,3.0,3.0,30.0,1.1900000000000002,550,53.5,Medium,178,9,83.30000000000001
23442,12 HANGING EGGS HAND PAINTED,C,Y,CY,0.06622516556291391,2.08,24.17218543046358,76.0,17.0,17.0,93.0,0.41600000000000004,22,38.9,Medium,1,7,83.2
37342,SPOTTY COFFEE CUP & SAUCER,C,X,CX,0.046357615894039736,2.9500000000000006,16.920529801324502,54.0,7.0,7.0,61.0,0.5900000000000002,214,68.5,High,445,6,82.60000000000001
90039D,FIRE POLISHED GLASS BRACELET GREEN,C,Z,CZ,0.03642384105960265,3.75,13.294701986754966,42.0,21.0,21.0,63.0,0.75,529,54.7,Medium,129,5,82.5
90069,RUBY GLASS CLUSTER NECKLACE,C,Y,CY,0.018211920529801324,7.5,6.647350993377483,21.0,9.0,9.0,30.0,1.5,693,48.6,Medium,36,5,82.5
35838B,S/6 SILVER ORNAMENETAL CANDLE,C,Z,CZ,0.1605960264900662,0.85,58.61754966887417,186.0,20.0,21.0,207.0,0.17,291,72.5,High,438,22,82.45
35913B,WHITE/PINK CHICK EASTER DECORATION,C,Y,CY,0.1605960264900662,0.8499999999999999,58.61754966887417,186.0,18.0,19.0,205.0,0.16999999999999998,669,47.4,Medium,33,19,82.45
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,C,Y,CY,0.17880794701986755,1.2266666666666666,65.26490066225165,163.0,139.0,140.0,303.0,0.24533333333333332,63,84.7,Critical,662,3,82.44
16051,TEATIME PENCIL W STAMP ASST,C,Z,CZ,1.5529801324503312,0.3,566.8377483443709,972.0,2092.0,2103.0,3075.0,0.06,181,82.8,Critical,547,3,82.2
35609A,PINK FEATHER CHRISTMAS DECORATION,C,Y,CY,0.706953642384106,0.2488888888888889,258.0380794701987,720.0,54.0,59.0,779.0,0.04977777777777778,362,64.9,High,373,18,82.19
22579,WOODEN TREE CHRISTMAS SCANDISPOT,C,X,CX,0.15894039735099338,0.85,58.01324503311258,185.0,30.0,31.0,216.0,0.17,60,67.4,High,449,3,81.6
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",C,X,CX,0.15894039735099338,0.85,58.01324503311258,185.0,0.0,1.0,186.0,0.17,119,69.9,High,520,8,81.6
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,C,Y,CY,0.07947019867549669,1.69,29.00662251655629,93.0,13.0,14.0,107.0,0.338,154,79.2,Critical,583,15,81.12
16011, ANIMAL STICKERS,C,X,CX,0.6374172185430463,0.21,232.65728476821192,744.0,51.0,55.0,799.0,0.042,91,78.5,Critical,644,12,80.85
90121B,VINTAGE ROSE BEAD BRACELET BLUE,C,X,CX,0.03145695364238411,4.25,11.4817880794702,37.0,5.0,5.0,42.0,0.8500000000000001,59,80.3,Critical,679,9,80.75
90164B,WHITE  ROSEBUD PEARL BRACELET,C,Y,CY,0.04966887417218543,3.3375,18.129139072847682,52.0,11.0,11.0,63.0,0.6675,687,44.6,Medium,8,8,80.7
22530,MAGIC SLATE DOLLY GIRL ,C,X,CX,0.31788079470198677,0.42,116.02649006622516,372.0,0.0,2.0,374.0,0.084,72,71.2,High,538,4,80.64
22531,MAGIC SLATE CIRCUS PARADE  ,C,X,CX,0.31788079470198677,0.42,116.02649006622516,372.0,0.0,2.0,374.0,0.084,77,70.1,High,518,4,80.64
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,C,X,CX,0.2052980132450331,0.65,74.93377483443709,240.0,0.0,1.0,241.0,0.13,1,59.9,High,723,1,80.60000000000001
90040A,MURANO STYLE GLASS BRACELET RED,C,X,CX,0.0380794701986755,3.5,13.899006622516556,45.0,4.0,4.0,49.0,0.7000000000000001,458,59.0,High,277,10,80.5
90166,PINK & WHITE ROSEBUD RING,C,Y,CY,0.03145695364238411,4.204545454545454,11.4817880794702,37.0,4.0,4.0,41.0,0.8409090909090908,635,44.6,Medium,24,11,80.15
23370,SET 36 COLOUR PENCILS DOILEY,C,X,CX,0.10596026490066225,1.25,38.675496688741724,124.0,40.0,41.0,165.0,0.25,12,41.9,Medium,67,3,80.0
47592A,CAROUSEL CHILDRENS OVERALL,C,Z,CZ,0.06291390728476821,2.1,22.9635761589404,74.0,46.0,46.0,120.0,0.42000000000000004,49,73.2,High,456,4,79.8
84795E,RIO PINK STRIPE HAMMOCK,C,X,CX,0.016556291390728478,7.95,6.043046357615895,19.0,4.0,4.0,23.0,1.59,243,72.6,High,494,5,79.5
22649,STRAWBERRY CAKE TEAPOT,C,Y,CY,0.026490066225165563,4.95,9.668874172185431,31.0,12.0,12.0,43.0,0.9900000000000001,42,74.6,High,528,4,79.2
23464,VINTAGE ZINC WATERING CAN SMALL,C,Y,CY,0.026490066225165563,4.95,9.668874172185431,31.0,7.0,7.0,38.0,0.9900000000000001,54,41.5,Medium,0,6,79.2
90115,SUMMER BUTTERFLIES BAG CHARM,C,Y,CY,0.05132450331125828,2.55,18.733443708609272,61.0,8.0,8.0,69.0,0.51,355,66.5,High,378,11,79.05
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,C,Y,CY,0.05132450331125828,2.55,18.733443708609272,61.0,8.0,8.0,69.0,0.51,677,46.2,Medium,25,11,79.05
37471,MULTICOLOUR POLKADOT PLATE,C,Z,CZ,1.1523178807947019,0.475,420.5960264900662,665.0,2074.0,2082.0,2747.0,0.095,233,61.3,High,205,2,78.60000000000001
35931,PINK STAR CHRISTMAS DECORATION,C,Z,CZ,0.2582781456953642,0.48466666666666663,94.27152317880794,312.0,53.0,55.0,367.0,0.09693333333333333,347,70.5,High,391,15,78.11999999999999
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,C,Z,CZ,0.11754966887417219,1.231,42.90562913907285,132.0,75.0,76.0,208.0,0.24620000000000003,39,88.0,Critical,606,9,78.11
35265,COLOURFUL FLOWER FRUIT BOWL,C,Y,CY,0.033112582781456956,3.5533333333333332,12.08609271523179,41.0,4.0,4.0,45.0,0.7106666666666667,495,47.5,Medium,67,15,78.05
71495A,CD WALL TIDY BLUE OFFICE,C,Z,CZ,0.3526490066225166,0.39999999999999997,128.71688741721854,401.0,146.0,148.0,549.0,0.08,653,50.0,Medium,15,9,77.94000000000001
